index,strategy_equity,benchmark_equity
1095,230.99768260947158,188.76865384390825
1096,232.13969629470515,189.2086620713459
1097,234.84759143367734,191.48213523457406
1098,234.01155888304558,191.55546000838507
1099,234.57577848504354,192.14212970035905
1100,235.3238360048016,192.0687810927194
1101,239.18460778584497,194.41559094667286
1102,236.9511649326923,192.655510369265
1103,235.98275339020836,192.58216176162534
1104,235.70247461712745,192.4354883801747
1105,233.4356740996123,191.18876463784412
1106,233.72388777633017,192.50883698781436
1107,235.02695551166707,192.36213977253504
1108,236.956067082926,192.655510369265
1109,235.55382686545863,193.31554058579292
1110,236.7412982686068,192.58216176162531
1111,235.21830439187653,191.1887646378441
1112,235.99244224847314,191.8487829374577
1113,234.13455258890238,190.67541971968112
1114,235.36142623098925,192.2154783079987
1115,235.7197761345204,192.43548838017466
1116,234.5314597054756,192.87550852452665
1117,234.31603967667797,192.948845215252
1118,239.5985896220348,195.29559548463385
1119,237.4749575499536,196.10232291644112
1120,236.97320915029044,196.3956577624281
1121,236.0240793096844,195.66230277208913
1122,237.25766414928808,196.17563577333777
1123,237.45103492824813,194.48891572048387
1124,237.70936720452556,195.00226063864685
1125,238.20415914430723,195.80897615353976
1126,240.08444746419076,196.90905034824831
1127,241.02705958015994,199.10913915309385
1128,242.88155089589716,199.10913915309385
1129,244.2533278211499,198.6691190087419
1130,241.2115887735224,197.86239157693464
1131,237.2266048412094,194.41559094667286
1132,237.71445226544085,194.34224233903322
1133,236.90214409604877,193.82888550395595
1134,237.72038574381824,194.70892579265987
1135,236.70750661999057,195.0756092462865
1136,236.10085807004742,194.04890749304622
1137,236.96732992473613,194.85562300793913
1138,238.84580529834597,194.5622643281235
1139,237.6613603368491,194.5622643281235
1140,235.25250229326727,193.09549476287395
1141,231.11726956343853,191.2943842494623
1142,231.59353325279895,192.57019717964803
1143,239.56890862702002,199.47448791231662
1144,244.9099184511829,200.8253416519754
1145,244.23171153999866,201.20060528391247
1146,244.15804595790624,201.12555255752505
1147,244.51181370789783,203.6020780238518
1148,244.08825126034793,203.6020780238518
1149,245.83250092537824,204.87787903712317
1150,246.53451610070374,204.35255762006858
1151,244.15913611139885,201.65085014075098
1152,241.66758788919898,201.65085014075098
1153,242.86610823418408,202.77656953507616
1154,243.3597908853971,204.05234671451893
1155,249.18307012179858,213.65838067724806
1156,247.62419387470175,212.08236875842704
1157,246.24854671984934,211.78218168670602
1158,248.12714564977796,212.60769017548162
1159,246.35166254593335,211.93228713948088
1160,250.66365730585085,214.3337598794202
1161,254.93724877239308,215.75966634546643
1162,255.86862479355085,216.05985341718744
1163,251.82421409289447,215.15929220202443
1164,254.82784864109158,215.08426330946565
1165,253.62424445032832,214.3337598794202
1166,257.7334856631848,220.56265949300231
1167,260.149762965215,222.3637819233283
1168,264.93760023121564,223.4144485912661
1169,270.81019639801906,228.59268153691045
1170,273.2726977523883,231.819686599454
1171,272.1386958667446,229.49324275207346
1172,275.0224733143384,231.89471549201278
1173,275.4788063365381,233.020434886338
1174,269.4085967764231,232.7953005410044
1175,270.15233196231213,229.64334820484825
1176,273.19825203185667,231.74463387306656
1177,275.3459630374797,231.21931245601198
1178,270.71251506736854,229.9435114427406
1179,277.97466465775426,236.24743994888152
1180,280.15601039813413,235.94725287716054
1181,277.83383673201985,236.39754540165637
1182,277.28097492177693,236.54767468825986
1183,278.3118731349872,236.62267974698997
1184,283.1175195720339,235.49700802032203
1185,286.7223355951019,236.84781409232357
1186,281.03901493998865,236.24743994888158
1187,285.7809473397048,239.62455046419996
1188,283.25023821862516,237.97353348664882
1189,282.5234125303862,239.324363392479
1190,283.8154546178798,245.02791775517792
1191,284.5696928235804,244.65270179089816
1192,283.5251578906083,243.90224602851
1193,281.4626484472032,243.30184805123938
1194,274.0611124173139,240.14989571508323
1195,262.89860331046293,233.62080902978008
1196,265.94550878201653,236.24743994888166
1197,265.1820280315167,238.5738837962622
1198,257.34994406349824,226.49137203486362
1199,257.2262135927251,225.81592133120557
1200,258.24226101949614,227.99228355964
1201,262.4710567824711,234.67149953154657
1202,258.38649358386107,230.39380396723658
1203,260.1394147801653,234.14613044683472
1204,265.6429161308838,238.34874945092864
1205,264.7545186805523,237.52324096215304
1206,263.3687568453015,234.37126479216826
1207,268.0353038304378,235.5720369128809
1208,270.3397176492871,238.94914742819927
1209,271.51348565811793,240.29997733402942
1210,274.4465178469953,241.20053854919243
1211,272.93375303307096,240.90035147747142
1212,276.4268021689581,242.62639734758136
1213,276.27518859716423,245.10299431539403
1214,277.3422676561815,246.75398745911656
1215,280.27230208110245,250.13112180826357
1216,281.93169203670203,251.33187009514754
1217,282.6717642325293,251.0316591895979
1218,283.71728656262906,250.95660646321048
1219,283.6334088441806,250.65646705914676
1220,286.22342017056394,255.15922546730445
1221,289.025098924327,257.1104771842339
1222,286.8780923901503,256.05981051629607
1223,295.32894290802534,259.5870026505606
1224,295.9751115897,259.9622662824976
1225,291.87286423829084,256.4350979820617
1226,289.60404561268075,252.0072492973196
1227,287.18771462242734,249.1555078667131
1228,290.9596008612537,254.48384626513223
1229,287.92239189323055,250.43130887998447
1230,286.0199933291936,252.8327816199238
1231,291.7987652868615,261.46317780727395
1232,292.6019682704223,259.4369210316144
1233,293.33385314162985,260.1123240676152
1234,294.51160370847606,264.7652594300336
1235,300.9711149841143,268.5926148021905
1236,302.73863502821166,270.1686267210115
1237,302.5566190786372,270.1686267210115
1238,306.4612474702559,274.6714327968264
1239,313.22621088158326,282.1010568634639
1240,314.5204847266929,284.80276434278153
1241,313.3249838249197,283.076694638843
1242,308.65299780334755,276.1723443216028
1243,306.6463987441956,276.02226270265663
1244,307.86925457430084,278.198624931091
1245,307.50981779169064,278.12359603853224
1246,306.6506628939444,279.8496657424708
1247,310.4626661431439,280.074823921633
1248,307.2483243085397,278.198624931091
1249,312.37094397151174,281.575759280238
1250,315.20221992994044,288.93033062048806
1251,315.5509456568904,287.8796877863789
1252,323.26250197687295,296.96035266439617
1253,327.2036173408796,296.6601655926752
1254,327.55015716940346,297.710832260613
1255,334.55839392057544,304.3149240046463
1256,324.23759095692196,294.7089377095744
1257,324.35943038840185,295.23425912662896
1258,323.6303162613402,296.969171180993
1259,323.51668245864664,292.8204881311114
1260,319.1789333547952,287.540365568031
1261,316.6885978605138,280.9779353564605
1262,307.1030088454844,272.6051590228803
1263,316.2565499713436,281.05336942410617
1264,306.8817504110593,270.0405437259001
1265,304.7326776018893,272.4543385552463
1266,306.03651964834785,272.4543385552463
1267,306.149246057146,272.83146122581724
1268,313.49285650982216,277.5835453153781
1269,298.3777717321131,263.5534999143179
1270,277.03742863198306,239.49124786061643
1271,285.47333814272645,252.69156618523178
1272,292.3743954968361,262.72379667170173
1273,285.6343350302294,257.29280597333
1274,291.6992014748017,265.2884358025106
1275,301.48272863325076,268.6073679421187
1276,302.67138668251533,269.2862507171009
1277,307.7454337004415,272.68061692435464
1278,303.9538925185813,270.568558365591
1279,312.19299519562594,276.67838417128763
1280,314.34002742142576,277.05555450951584
1281,315.2783165437368,277.2063988109785
1282,312.3066292264614,274.2646370095987
1283,310.26943136669325,272.8314612258173
1284,309.8570023246738,272.9823293611086
1285,309.25785189605136,273.43490993315385
1286,307.6206341398853,272.2279886846521
1287,310.606504558741,276.0749592977797
1288,310.4844207960863,272.3034227522977
1289,310.34943270869616,273.5857780684451
1290,308.7505142708097,272.83146122581724
1291,309.9953165090015,271.62458764497273
1292,295.7925015505046,258.34883525271175
1293,293.44732462614274,259.93287917178446
1294,299.18869463351405,263.62895781579215
1295,293.0464991975796,259.55573266738486
1296,290.5812423443311,260.0083132394301
1297,290.86013247197286,259.2540202306309
1298,300.3719553161131,268.98451444651823
1299,298.00710658848845,269.1353349141523
1300,299.97833080717544,269.6633733876718
1301,294.615319525926,268.30565550536465
1302,296.8593205871933,271.7754319464354
1303,297.7607723477483,275.2452083875061
1304,301.3478686304082,276.4520819683506
1305,304.75535463967805,279.09217900063373
1306,312.5978703376497,283.2408620505153
1307,316.62044369772684,285.57919897838724
1308,316.8338894906533,284.9757502710507
1309,306.54061038386965,277.50811124773236
1310,309.26252944940563,276.9801204418701
1311,309.2121205180135,276.9801204418701
1312,312.7359737056232,283.8442630901946
1313,308.79762401921613,282.48652137405884
1314,312.4367239232941,285.12659457251334
1315,317.3328256360677,289.8786786620742
1316,317.72253859728994,290.10498086501116
1317,324.0991667476309,296.2902645721821
1318,320.48273336371545,291.16101014439295
1319,322.7720780549415,291.61361455026685
1320,324.66985424409705,298.85492753681956
1321,326.8479983181898,298.7794934691739
1322,329.70253488159557,297.64805395597506
1323,327.75234251238527,295.6868396986741
1324,326.11701447819195,293.876517410493
1325,327.0208594982898,296.29026457218197
1326,326.02103953491905,295.7622737663197
1327,323.81265093683544,288.8981072841666
1328,322.356732814221,289.3507116900405
1329,318.6180399320537,287.3895212665682
1330,321.48470084636807,291.08557607674726
1331,321.53853360102426,292.14160535612905
1332,321.3186568917561,294.47996611782963
1333,324.4334503296164,297.87433232508334
1334,325.76115954406254,300.21266925295527
1335,324.6476877269012,300.3635135544179
1336,321.57875258539093,292.6696438296486
1337,320.52189300452807,290.7838636399933
1338,317.9006520263388,288.1438142753674
1339,318.8010840157242,290.18043876648534
1340,318.2169525898648,286.1071897842494
1341,321.3437017151171,290.029570631194
1342,318.83694941296665,288.8226732165209
1343,315.8103124028642,285.6546092122041
1344,318.23786077334586,291.23646804586707
1345,320.02471396028,290.1804387664853
1346,319.1520519482092,286.4089022210033
1347,316.0955442922314,282.2602430049504
1348,315.4551937503163,281.80768626673375
1349,313.33473474182085,282.48652137405867
1350,317.96591288923963,289.1998435547491
1351,321.87012132379357,293.12220056786515
1352,322.5912585986486,294.8570887884005
1353,322.05884504855936,296.4411327074733
1354,321.50610468431006,295.3096931942745
1355,322.5734137188675,295.6868396986741
1356,321.40949775417556,293.5748049737391
1357,317.8910676152014,291.0101420091016
1358,319.98925666926675,294.404532050184
1359,318.5055367725571,294.63083425312095
1360,319.59270910666373,295.83773166779406
1361,319.6556363880097,297.3463176853925
1362,321.25154550138814,297.3463176853925
1363,318.0451436177346,293.2730448693279
1364,314.3132215484374,290.55760910471366
1365,319.4062311032866,297.5726198883294
1366,321.5544371504356,298.40232313094566
1367,321.56426652628386,299.3074842750362
1368,320.7471543046797,299.08120590592785
1369,321.67148079262904,300.061801117664
1370,320.24213913406084,298.40232313094566
1371,318.1615905439381,295.30969319427453
1372,317.56812634438984,292.74505406346566
1373,317.8144906918296,295.6868396986742
1374,322.952519142792,304.96477717634485
1375,320.99922792060835,308.35911954976996
1376,320.0613718669054,303.75787976167175
1377,317.6981252215133,300.288103320601
1378,316.15602265857217,300.2126692529554
1379,314.03621566428393,293.273044869328
1380,318.675478509523,295.08339099133764
1381,315.7260843226286,292.82048813111135
1382,319.6685739343447,298.779493469174
1383,319.08859947355216,300.2324513307266
1384,320.7170557399984,303.2913802337007
1385,322.14027330213185,303.90317078106125
1386,319.9014812704622,307.87974975433326
1387,307.2361495359214,294.7264079059674
1388,303.4395096076055,296.4853206257719
1389,309.0067711732198,300.9972073902987
1390,311.0588050627326,302.29722357346833
1391,315.60722237600555,303.6737463465724
1392,315.3743180058227,300.23245133072646
1393,319.8747120252724,302.06782297280813
1394,319.1910990017125,301.6089502700019
1395,323.23405893373126,300.30893408683227
1396,321.6378415558809,296.714721226432
1397,325.72813557986814,301.2266079909588
1398,326.71590713925167,302.2972235734683
1399,327.66874788259497,301.7619396160422
1400,327.6972656836063,300.6148412774269
1401,330.0909165597423,302.7560724424458
1402,329.12558675728496,300.07950965234346
1403,324.22153367134933,296.1793896013486
1404,328.27813063994023,297.78533680894145
1405,322.4265893248017,294.42052454920133
1406,321.6484441110646,287.61444110744395
1407,322.78520206559153,285.70263437691375
1408,324.9195129817295,289.449788915697
1409,325.58686194241335,287.6909238635498
1410,322.17538626665527,285.01438490727605
1411,324.15769917259934,283.33195494357733
1412,319.02012247122843,278.3612431439016
1413,322.5867152548256,279.58480040479407
1414,318.4969568904924,276.9847203707975
1415,320.4556203209918,276.06702263284234
1416,318.74918788443034,278.43770206617876
1417,321.06359716293196,279.58480040479407
1418,316.7101516564649,276.1435292227768
1419,319.6824313536335,282.10837384885616
1420,318.0599126441455,279.81420100545415
1421,316.000861018087,279.5083176486882
1422,316.6196971357255,282.4142572056221
1423,317.91875658035184,282.18485660496196
1424,314.4791705614676,276.83175485858584
1425,309.1283333021698,274.07875698003494
1426,297.58919157609716,264.2137446353034
1427,305.3545045334334,269.6433053039567
1428,305.53113512673985,269.18448026880776
1429,275.34981302307483,242.26602985854413
1430,264.19316267281675,234.38933083427725
1431,245.82211128489692,223.60664458541916
1432,270.0997225183021,245.93672547505022
1433,280.1783635944036,251.67221716812674
1434,285.35860862536055,250.3721533172998
1435,288.9350654032348,252.89577442901918
1436,286.3166579169282,248.30738107455795
1437,283.5842618965025,245.55438319600702
1438,283.38469151692226,246.0896671534331
1439,283.1748972484088,242.57193704913865
1440,277.4650953781338,238.51885148593217
1441,286.2830373686837,249.07211330030148
1442,281.92790372519,247.61913160492023
1443,287.3734766167607,253.50754114255108
1444,293.75263983127087,255.64877230757008
1445,296.1544028136422,256.6429289678024
1446,298.31863492226154,257.86648622869484
1447,306.21580850260256,265.36081914009
1448,296.618041795983,262.99016354058216
1449,302.69907681703,261.5372056790295
1450,301.37758715425423,260.5430490187972
1451,301.331638710536,263.9843202008145
1452,304.4617462099888,267.27264970444884
1453,308.05185370046934,270.2550958513172
1454,314.68689819983376,273.54344918878013
1455,320.81289427554304,279.73771824934835
1456,322.38715062055087,279.12595153581645
1457,325.7766220664223,279.89068376156
1458,315.7649675737298,275.99053987673653
1459,318.2665048110114,276.5258715018199
1460,323.1797266244794,280.8083576656865
1461,324.6123247181846,277.749452596541
1462,322.91710029099556,276.6023542579257
1463,318.2233411170106,276.2964470673311
1464,315.12088449956264,273.84930871171747
1465,313.8330611023425,274.3081814145237
1466,309.7273841451968,274.919924294227
1467,309.1446398845649,269.0315385904247
1468,314.6257714603893,270.9433453209549
1469,323.76123953917136,277.290627561392
1470,323.9307885630624,277.8259115188181
1471,326.04182550432887,278.2847603877957
1472,329.3178535054846,280.96129934406946
1473,333.42895502262587,288.5320911777418
1474,339.3599716812511,288.5320911777418
1475,334.72697731335546,288.5320911777418
1476,330.9736516561765,288.5320911777418
1477,329.59551445493776,288.5320911777418
1478,331.5756123876962,288.5320911777418
1479,335.5819569940007,291.02513348731605
1480,330.7234713105952,288.14974889869865
1481,328.56499059823096,287.7214788318662
1482,327.9304190094082,285.33554574820016
1483,333.4399243421449,290.53570581619334
1484,337.27438356814946,294.7570105419411
1485,337.6264005734745,295.12409917065463
1486,337.786639051767,295.4299586935919
1487,332.83265474380414,295.85822876042437
1488,335.5875759887719,297.5711898586109
1489,336.1719505762975,297.63239513055845
1490,337.85818379721456,301.7313369800683
1491,337.09862187204703,298.9171338295698
1492,336.05060448668695,297.1429436256071
1493,334.1855724550524,295.7970234884767
1494,339.63032934557134,298.8559523914509
1495,347.6027188419784,302.28194608930994
1496,348.62752969076234,303.5666847883213
1497,346.67569252204805,301.79251841818717
1498,349.70566821341265,305.8914602676971
1499,353.14749688771724,308.33859862331065
1500,351.6835735943043,310.1739464315637
1501,354.520529020802,314.7623159521963
1502,353.4291902545894,313.59174129237056
1503,350.5614805008704,311.4353994799938
1504,354.89411743218596,312.3595561855104
1505,355.5363161197639,314.20782192888635
1506,354.4516403379301,313.59174129237056
1507,352.1235583406519,314.5158741640585
1508,347.67747174302696,310.819318843478
1509,349.9815242873807,314.2078219288863
1510,349.15519304431194,317.5963488481232
1511,346.51238851502296,315.7318066484556
1512,347.1189144074703,319.7716801393588
1513,344.4769200706974,316.97484279613985
1514,348.8430262291948,325.9868849214975
1515,350.062543735511,325.9868849214975
1516,351.55143184557744,328.47295721686606
1517,350.36160613972646,328.7837222647165
1518,352.0262940643867,331.580535564218
1519,350.73631043715517,330.3375234602512
1520,351.414981459103,330.3375234602512
1521,352.2787067611665,331.269794560085
1522,353.45322825333307,330.6482885081016
1523,349.0882963652877,321.3254813348935
1524,350.02537769667714,323.1900475782786
1525,345.94249246432906,321.63624638274393
1526,350.4713064526168,327.54068611703224
1527,350.66247701529414,327.8514271211653
1528,350.6829002835047,329.4052283167
1529,346.4778071267937,326.2976499693481
1530,346.6133640467987,326.2976499693481
1531,350.8414895618325,323.1900475782787
1532,352.7889918554418,323.1900475782787
1533,352.0983493025076,322.8792825304283
1534,353.1721952931136,325.05458977794643
1535,353.61603944590473,328.47295721686623
1536,361.1606644286994,331.58053556421817
1537,361.19875399355186,334.99892704685544
1538,363.30632770543787,341.5248728331272
1539,362.3140264028197,344.6324752241965
1540,365.62537113430596,348.05081861939885
1541,365.35555308005644,348.05081861939885
1542,368.30372113334016,352.71222220600293
1543,367.6224881692542,350.22612586691696
1544,369.65278896847616,353.95525835368716
1545,371.92337071863585,354.2659993578202
1546,373.39293435609744,356.7520956969061
1547,378.41471225769084,363.27804148317784
1548,379.360136501441,362.96730047904487
1549,375.5902679941636,361.72424028764317
1550,373.28539282520364,355.81980055335487
1551,374.03179704290056,359.23816799227467
1552,373.4090405377875,361.1027101919423
1553,374.585012478446,367.9394450697819
1554,376.00032885286635,373.22235470836944
1555,382.10953661867165,383.4774329814114
1556,383.34571756886186,380.0590655424916
1557,387.7646424637216,382.8558788419931
1558,382.36815567164086,379.1267703989403
1559,380.71475074986773,377.26222819927267
1560,385.95108758804076,384.0989390333948
1561,393.84654831083776,391.55715591950036
1562,395.7440141448934,385.6527402289295
1563,399.4161419958202,392.17868601520115
1564,396.10432087649724,392.800216110902
1565,394.13800936968164,389.69261371983265
1566,394.85164956121065,387.5172824285971
1567,399.4958221654851,396.52932455395484
1568,398.71901515806786,393.7324872107359
1569,406.90869180424664,400.25845704072503
1570,408.4226905663824,400.25845704072503
1571,416.7943209987938,402.43376428824314
1572,419.7172081667319,398.70465584519036
1573,417.07743624024556,397.46159565378866
1574,413.0009163407548,392.4894510630516
1575,413.29284590293133,393.42172216288543
1576,410.9713671988866,388.76031857628135
1577,414.8607503483087,393.7324872107358
1578,414.2782343204299,390.9356498675169
1579,413.7412757271464,392.800216110902
1580,411.1161802853246,390.9356498675169
1581,405.74797153410043,383.4774329814113
1582,404.7175802155811,384.7204691290956
1583,400.7333751189571,375.7084270037379
1584,399.14906391054063,373.2223547083693
1585,411.036914942167,384.72046912909553
1586,401.565284042136,371.9792945169676
1587,404.13492262841106,370.1147523172999
1588,404.34386824295683,375.0868969080369
1589,410.60329399647384,381.3020776464582
1590,411.70218554881757,384.7204691290954
1591,408.85769192239485,387.51728242859696
1592,410.75179862931225,382.2343727900095
1593,414.38909008941437,383.4774329814112
1594,415.2607223334897,387.2065173807465
1595,416.98884275397324,386.5850113287631
1596,417.5000299092862,390.0033787676828
1597,418.5673700202301,395.9078185019711
1598,418.4278932908443,395.2862643625528
1599,418.87900164698,398.0831497932066
1600,416.519127312508,393.73248721073554
1601,419.9796055183107,394.35401730643645
1602,417.9081710867813,390.3141197718158
1603,412.74295777873954,386.8957763766134
1604,414.88488525698506,384.7204691290953
1605,416.0793711371259,384.7204691290953
1606,419.2523059452254,388.44957757214814
1607,427.61404962267494,394.04325225858605
1608,427.6571281400171,395.9078185019712
1609,428.3406857003662,396.84006555808753
1610,428.88433860885567,400.25845704072475
1611,431.39022854712573,405.54134263559473
1612,429.31299298688725,404.9198606273288
1613,430.53784045360453,407.7166739268303
1614,438.0082372111489,416.10716191276975
1615,443.13839644231297,431.95591487224965
1616,448.6336746765617,437.54958955868756
1617,444.3418969481709,434.1312461634852
1618,443.7011979913651,435.68504735901985
1619,444.945314946414,434.1312461634852
1620,448.75291350727525,437.2388485545545
1621,447.2827247544489,439.41413175835515
1622,449.1440214650504,439.72492084992297
1623,449.49692759878644,439.1033907542221
1624,459.4334765916776,447.49392682759634
1625,461.259493186499,451.22301122693176
1626,460.56934812575906,451.22301122693176
1627,457.97756354496994,446.5616076403277
1628,468.15445349816235,452.54940694296397
1629,469.84781469932693,455.38570002649413
1630,467.38943384034883,455.38570002649413
1631,468.9404657712959,460.428052272142
1632,474.2711859509105,467.67636750503794
1633,472.9985162104253,464.8400744215078
1634,465.4646066663283,457.59171110117694
1635,461.15771897667514,450.65851282898717
1636,467.0733211948425,459.79772217585986
1637,466.3437346909374,459.4826052151536
