rebalance_date,rank,symbol,name,score,residual_z,momentum,volatility
2019-05-17,1,2317.TW,鴻海,1.7187745779257018,-1.840995592306011,-0.2266216861067537,0.2860228282863045
2019-05-17,2,2308.TW,台達電,1.6924797189721075,-1.594303678490655,0.4101866258815392,0.30259519051390793
2019-05-17,3,2882.TW,國泰金,1.3633599612877327,-1.4600865245221768,-0.20675698693207456,0.16241078538812057
2019-05-17,4,2382.TW,廣達,1.3169070700482348,-1.2895255388168076,0.15591290416082626,0.18125323483241268
2019-05-17,5,2881.TW,富邦金,1.0228471338818923,-1.0889611978884524,-0.12379566902482375,0.15190386565247832
2019-08-16,1,2886.TW,兆豐金,2.8116915397937046,-2.7821697100900433,0.14171245678408817,0.1338502011384636
2019-08-16,2,2382.TW,廣達,0.7649043350634815,-0.742117833039851,0.14039761877921286,0.17568443032729325
2019-08-16,3,2412.TW,中華電,0.6217623644088969,-0.6218123651138783,0.051530533691340974,0.12057124997967181
2019-08-16,4,2308.TW,台達電,0.4279425466896156,-0.32194863296879,0.42950947901791503,0.29556269290296405
2019-08-16,5,2881.TW,富邦金,0.24720393575906743,-0.31386566376513636,-0.12748544611984303,0.14694547909415923
2019-11-20,1,3711.TW,日月光投控,1.3469444221443323,-1.282688798644183,0.30946913968924616,0.2937238359405788
2019-11-20,2,2412.TW,中華電,1.0567885257840406,-1.0387444952500877,0.10006774916221794,0.1131978778188224
2019-11-20,3,2330.TW,台積電,0.7974479537767717,-0.6936657451158408,0.3925038022034051,0.2239608140684056
2019-11-20,4,2303.TW,聯電,0.5357132756454621,-0.48431466528401623,0.2677641258377581,0.28212555787846283
2019-11-20,5,2881.TW,富邦金,0.3921409425686326,-0.4184962907127143,-0.014166406276298282,0.14264737298251576
2020-02-27,1,2454.TW,聯發科,1.23626642755677,-1.1100467007049875,0.4867718958024503,0.2943362445271672
2020-02-27,2,2317.TW,鴻海,0.8277861994444965,-0.7894505415735065,0.22026656065808425,0.2583842557289293
2020-02-27,3,2881.TW,富邦金,0.39175767072464934,-0.392956295815788,0.05837409578894648,0.14419705744846634
2020-02-27,4,2412.TW,中華電,0.38580254440313355,-0.3783686253024826,0.056328107605759126,0.08187279040909846
2020-02-27,5,2882.TW,國泰金,-0.01605815587655772,-0.017207452906298118,-0.02843180443915272,0.15542984819434924
2020-06-01,1,2330.TW,台積電,1.7129074330851966,-1.666202087424031,0.2517623021502089,0.27607640060938454
2020-06-01,2,3711.TW,日月光投控,1.2136564838918367,-1.290528068731764,-0.06386099989110716,0.3634682325202651
2020-06-01,3,2303.TW,聯電,0.3073800568521339,-0.2611257522616272,0.24223028706918814,0.256841972558061
2020-06-01,4,2317.TW,鴻海,0.011275694874094903,-0.03416170536593073,0.050360738668551175,0.2700817935055249
2020-06-01,5,2308.TW,台達電,-0.13733456923553566,0.09080044250906542,-0.01085218923981357,0.28490573661690327
2020-08-31,1,3711.TW,日月光投控,2.9047350784356682,-2.9799539705022275,-0.06122573218012539,0.35859923869010457
2020-08-31,2,2454.TW,聯發科,2.706493301710038,-2.476139019409714,0.8467352724574653,0.44002042039859535
2020-08-31,3,2886.TW,兆豐金,1.0696773179152959,-1.0567651996725616,0.11221037378970466,0.17574341722441433
2020-08-31,4,2303.TW,聯電,0.6976047820384675,-0.4716426056461583,0.7829991456691701,0.3205834972793352
2020-08-31,5,2308.TW,台達電,0.6630194560462019,-0.5831410941940346,0.3552316511695188,0.29635144038109523
2020-12-01,1,2412.TW,中華電,1.0835316604363137,-1.0997706114650898,-0.0036819660329691084,0.09966841944824659
2020-12-01,2,2330.TW,台積電,0.9305107097962645,-0.7753319874178767,0.5724599452285111,0.3012150563439408
2020-12-01,3,2454.TW,聯發科,0.8732388805731203,-0.6936481708069773,0.7027739055459918,0.44253438116636123
2020-12-01,4,2886.TW,兆豐金,0.5810709028515858,-0.6154211785061865,-0.021890021927491232,0.17792511986652515
2020-12-01,5,2382.TW,廣達,0.550396080556159,-0.49674263280973896,0.27004562137652854,0.27241679823576603
2021-03-11,1,2308.TW,台達電,2.0555246658124324,-1.7823856369617834,0.9229205555692346,0.33255443732388773
2021-03-11,2,2303.TW,聯電,1.9011781561948284,-1.224724956280606,2.133948099263207,0.46952423218600015
2021-03-11,3,2330.TW,台積電,1.313069937366589,-1.03565516687954,0.9276336782629455,0.31504677936654546
2021-03-11,4,2454.TW,聯發科,1.285750515349608,-0.8832273908174036,1.3461133000097316,0.45744353647467767
2021-03-11,5,2317.TW,鴻海,-0.009352007843646988,0.13906787943870122,0.49738079280098746,0.2957827059019425
2021-06-15,1,2382.TW,廣達,1.904180927400399,-1.8415630806862326,0.28677521553281715,0.2516898581487977
2021-06-15,2,2303.TW,聯電,1.1297284559089364,-0.3258990613695132,2.5212584751328064,0.5240738117137264
2021-06-15,3,2330.TW,台積電,0.8572138765978632,-0.5101571607939729,1.1083947668565712,0.272543017306064
2021-06-15,4,2454.TW,聯發科,0.4418914905402648,-0.105231707776105,1.1553191565869896,0.45134614694191033
2021-06-15,5,2881.TW,富邦金,0.30259362415949626,-0.054527534404474984,0.8236479223942825,0.26807122055318394
2021-09-10,1,2412.TW,中華電,1.8253859322693067,-1.821231361803967,0.053019394600168246,0.09601478429812785
2021-09-10,2,3711.TW,日月光投控,1.4498975115232595,-1.1326956765182432,1.0640533269324997,0.36811219614239055
2021-09-10,3,2308.TW,台達電,1.0106633589749368,-0.9118631691440613,0.4144331862695334,0.30834283575640786
2021-09-10,4,2454.TW,聯發科,0.8803947330988522,-0.7183780487836746,0.6328151505097901,0.39645745575499247
2021-09-10,5,2317.TW,鴻海,0.8444380557018436,-0.7416276885714467,0.431544461892287,0.32153463021268963
2021-12-13,1,2317.TW,鴻海,0.9209138289603118,-0.8566953014710028,0.3228551143050771,0.3252050834497867
2021-12-13,2,2330.TW,台積電,0.6664963958902568,-0.6034108540227431,0.28154268741165467,0.23636265817710253
2021-12-13,3,3711.TW,日月光投控,0.6269959168181883,-0.5490511532708985,0.3899868904606181,0.39033765409284354
2021-12-13,4,2881.TW,富邦金,0.5345931948066256,-0.24329514521068077,0.9536007091963332,0.28308132415181175
2021-12-13,5,2303.TW,聯電,0.37459781476004256,-0.22812466704390194,0.6188862206678578,0.4675801967840642
2022-03-23,1,2454.TW,聯發科,1.3641720664986923,-1.3633209111586964,0.17385641954410236,0.39999061000293257
2022-03-23,2,2330.TW,台積電,0.7688655841527298,-0.8021913747576348,-0.001426404410583726,0.21884366040800501
2022-03-23,3,2881.TW,富邦金,0.7195672052154708,-0.561599893862383,0.5688912436088314,0.27429749273335463
2022-03-23,4,2382.TW,廣達,0.2445150999385607,-0.22780163676903398,0.13237656223542738,0.19745555741915244
2022-03-23,5,2882.TW,國泰金,0.05846066660243649,0.0736834165902629,0.48935709121481996,0.26087265821658395
2022-06-24,1,2886.TW,兆豐金,1.1251287654651392,-1.104639196567528,0.12841343692594998,0.16303422684314178
2022-06-24,2,2454.TW,聯發科,0.3198190738209181,-0.4416909286017169,-0.19592736834045255,0.35531517241093546
2022-06-24,3,2303.TW,聯電,0.30776767830380203,-0.39994667069102946,-0.10857843706473058,0.3611769294304783
2022-06-24,4,2330.TW,台積電,0.16239602524327093,-0.25759914830474,-0.17423494219365554,0.2281392886245975
2022-06-24,5,2412.TW,中華電,-0.30063867646519066,0.33860409766603927,0.1521229977110694,0.10185085332017126
2022-09-22,1,2412.TW,中華電,1.8597671843019714,-1.8417939075040124,0.10226994795502287,0.11880803324199268
2022-09-22,2,2891.TW,中信金,0.9594302980359094,-0.9865171818690097,0.019324030172306772,0.22566862928938494
2022-09-22,3,2882.TW,國泰金,0.6243136557959693,-0.7345066569407305,-0.22021310736631838,0.22078942377699876
2022-09-22,4,2886.TW,兆豐金,0.4318027914331098,-0.41324334547849345,0.13048982854095414,0.18074662689811719
2022-09-22,5,2454.TW,聯發科,0.33360731712762887,-0.4804448940272819,-0.2617411394461039,0.3681878539567782
2022-12-21,1,2330.TW,台積電,0.5708177932873502,-0.6967750110660844,-0.22354358622107096,0.3181130840090629
2022-12-21,2,2303.TW,聯電,0.42997164921507885,-0.5893527869139866,-0.29824152535022774,0.3666440255088536
2022-12-21,3,2308.TW,台達電,0.4060359593581519,-0.42702940715194937,0.0691980273747217,0.30141838249966707
2022-12-21,4,2454.TW,聯發科,0.32603257726968676,-0.502415525105803,-0.339303259916667,0.3841787124352188
2022-12-21,5,2317.TW,鴻海,-0.1714405756029114,0.1422626949538829,0.0015116331043811826,0.19804634823707948
2023-04-07,1,2881.TW,富邦金,0.812125611159221,-0.8991831866692519,-0.14686975772938293,0.23768773536497925
2023-04-07,2,2454.TW,聯發科,0.7010551710791034,-0.811483374190948,-0.15088122397309367,0.3841318314750788
2023-04-07,3,2891.TW,中信金,0.38374717013349474,-0.48718897129455285,-0.19713317466245706,0.22963460019465434
2023-04-07,4,2882.TW,國泰金,0.20793690148867178,-0.34076540285193596,-0.27845702861624433,0.2357902756505245
2023-04-07,5,2317.TW,鴻海,0.19064789552394348,-0.20178733827137713,0.046531579946280655,0.18283663819087909
2023-07-10,1,3711.TW,日月光投控,2.035066684244156,-1.963379573631604,0.3334261810043879,0.30008035159322577
2023-07-10,2,2412.TW,中華電,1.2810475791287759,-1.3107160497564985,-0.02780135465753819,0.13291997665056202
2023-07-10,3,2882.TW,國泰金,1.0798553074000776,-1.1503518115677513,-0.11086966425618905,0.21128081118671674
2023-07-10,4,2881.TW,富邦金,0.8723802434185787,-0.869076640181831,0.09588711952476192,0.2017125906461265
2023-07-10,5,2454.TW,聯發科,0.18849276692746958,-0.20865143623384771,0.09595480193905592,0.35828566656698463
2023-10-11,1,3711.TW,日月光投控,1.9022052435884016,-1.8048789831733507,0.4021811001043163,0.28958083080973124
2023-10-11,2,2382.TW,廣達,1.277518122519561,-0.48225342629801915,2.4711362712412526,0.4642199914193099
2023-10-11,3,2882.TW,國泰金,0.8058555399856688,-0.8055819587054325,0.08554609915983935,0.19778368950471584
2023-10-11,4,2412.TW,中華電,0.5343341767548319,-0.5442569587221997,0.022551006605947777,0.11877089519633
2023-10-11,5,2881.TW,富邦金,0.5174644322686411,-0.47012637875805685,0.21252335790585408,0.18030081170976467
2024-01-09,1,3711.TW,日月光投控,1.4371389767279774,-1.3177974312789238,0.45180560650607937,0.25860277885382804
2024-01-09,2,2382.TW,廣達,1.011692842260377,-0.2923844324797836,2.2680078696063135,0.4966289638774419
2024-01-09,3,2454.TW,聯發科,0.7805003902842558,-0.6081539966177528,0.6186036115574682,0.29443246919073984
2024-01-09,4,2886.TW,兆豐金,0.5649580481907932,-0.4683650829934116,0.34352977315389843,0.15761636937655302
2024-01-09,5,2308.TW,台達電,0.5017988943794424,-0.49867745032813693,0.11259670148015588,0.24191600977832792
2024-04-19,1,3711.TW,日月光投控,2.6236483588445685,-2.5105270204226833,0.4460189903647753,0.28656872137190653
2024-04-19,2,2454.TW,聯發科,2.410880372701839,-2.2503661944865305,0.5848186360542373,0.29448229602449794
2024-04-19,3,2881.TW,富邦金,2.396747701344232,-2.329306333278823,0.25465916149290124,0.14459558971404282
2024-04-19,4,2303.TW,聯電,1.5142383747946393,-1.5403703571402347,0.01963492521811583,0.22002804114624006
2024-04-19,5,2886.TW,兆豐金,1.3247744893459972,-1.263660552342644,0.239946354996867,0.15244858163700264
2024-07-19,1,2454.TW,聯發科,2.514152772917308,-2.226171037182514,0.9691784053534551,0.34153804092609913
2024-07-19,2,2382.TW,廣達,1.2884720668815055,-1.0468847160865096,0.9173520208846329,0.5299057100975026
2024-07-19,3,2317.TW,鴻海,1.0749448220044906,-0.778946715192843,0.9832300030569019,0.3208826283884542
2024-07-19,4,2412.TW,中華電,0.972867398141565,-0.9541653295771705,0.09387305776259214,0.0943566776834179
2024-07-19,5,2303.TW,聯電,0.7464624721075643,-0.7282846340932927,0.15063775636869736,0.23030251143181596
2024-10-24,1,2412.TW,中華電,2.522503844957401,-2.5027867200295244,0.09790106167374701,0.09698831105289864
2024-10-24,2,2303.TW,聯電,2.192735525064931,-2.169433979328073,0.17243767444383717,0.247010935456566
2024-10-24,3,2881.TW,富邦金,1.2693321782323235,-1.078500620772714,0.6387340968995983,0.21816917636833127
2024-10-24,4,2886.TW,兆豐金,1.0168521949524199,-1.002030358257799,0.11321145788829834,0.16534782377522336
2024-10-24,5,2330.TW,台積電,1.0026885852548648,-0.6920476357091229,1.0290326345678404,0.33013648368668014
2025-02-03,1,2882.TW,國泰金,1.7584374718453581,-1.6097198869737197,0.5331233731671805,0.25250397157916477
2025-02-03,2,2382.TW,廣達,1.335377284745602,-1.2964295349216683,0.30048595814478785,0.4414822368449481
2025-02-03,3,2303.TW,聯電,1.2273042998483437,-1.3216268522398458,-0.15965204856956494,0.256295569281029
2025-02-03,4,2317.TW,鴻海,0.9872151780195165,-0.7593206885342896,0.8188707922593279,0.3914019187035852
2025-02-03,5,2891.TW,中信金,0.8327439099412419,-0.7144144966037631,0.44130138832692056,0.24084048384628862
2025-05-07,1,2454.TW,聯發科,1.9205055935481234,-1.892232318989689,0.27208322693526243,0.446372365792716
2025-05-07,2,2881.TW,富邦金,1.528963917280987,-1.4722579201931043,0.28691874751429913,0.2914370969474788
2025-05-07,3,3711.TW,日月光投控,1.4595271076495218,-1.5508475718289756,-0.06722803650516296,0.4519376760176448
2025-05-07,4,2882.TW,國泰金,1.0553675964017666,-1.0353903739111117,0.19424984707223003,0.3200681598975038
2025-05-07,5,2330.TW,台積電,0.9889557440085562,-0.9889570959341497,0.16365543589750242,0.3818716965981287
2025-08-05,1,2330.TW,台積電,1.487413429075959,-1.4904958072156504,0.1489099825542235,0.368005813557798
2025-08-05,2,3711.TW,日月光投控,1.302535466015078,-1.4128021184683155,-0.13027431840570647,0.4311376067416012
2025-08-05,3,2891.TW,中信金,1.0250476078110278,-0.988301428037603,0.21652268453092804,0.26024506541600034
2025-08-05,4,2303.TW,聯電,0.9573629792641213,-1.0594863239002161,-0.1677470466719243,0.28941252200614215
2025-08-05,5,2412.TW,中華電,0.5579500721630928,-0.5293505156593201,0.12911132165698302,0.11059604050780954
2025-11-06,1,2308.TW,台達電,1.5385043361072537,-1.0881225421229266,1.4697667940236387,0.4269105594929757
2025-11-06,2,2886.TW,兆豐金,1.3617395763424711,-1.3579020175391843,0.08937810324014261,0.1829651822050874
2025-11-06,3,2330.TW,台積電,1.1096823736703947,-1.0180149947132164,0.4005692654643702,0.323545759702342
2025-11-06,4,2412.TW,中華電,1.0311897462983615,-1.004660555452864,0.12374201360051384,0.11187009276454876
2025-11-06,5,2891.TW,中信金,0.9091016319664403,-0.8613337196217024,0.2334491545054429,0.22626194488111326
